日期,排名,电影ID,电影名称,影片英文名称,当前票房(万),累计票房(万),累计场次,累计人次(万),天数,票房占比,当前场次,当前人次(万),人次占比,累计上映天数,场均人次,场均收入,上映日期,黄金场票房(万),黄金场场次,黄金场人次(万),黄金场排座(万),黄金场场均人次,票房环比,场次环比,人次环比,场次占比,上午场票房(万),上午场场次,上午场人次(万),下午场票房(万),下午场场次,下午场人次(万),加映场票房(万),加映场场次,加映场人次(万),上座率,黄金场票房占比,黄金场场次占比,黄金场人次占比,黄金场上座率,票房占全国比,当前排座(万),排座占比
2023-10-18,80,39571,命中注定与你为敌,FATHER,58,90713.78,3704,2389,1,0,1,2,0,125,2,58,2023-06-16,0,0,0,0,0,0,0,0,0,0,0,0,58,1,2,0,0,0,3.7,0,0,0,0,100,54,0
2023-10-18,81,39706,三贵情史,Flaming Cloud,42.9,4850428.6,118520,118371,1,0,36,1,0,40,0,1,2023-09-09,42.9,7,1,794,0,-79.03,28.57,-80,0.01,0,10,0,0,16,0,0,2,0,0.03,100,19.44,100,0.13,100,3523,0.01
2023-10-18,82,39643,雪豹和她的朋友们,snow leopards and friends,30,2689784.87,16543,69735,1,0,12,1,0,76,0,3,2023-08-04,0,1,0,147,0,-79.73,140,-75,0,0,6,0,30,4,1,0,1,0,0.05,0,8.33,0,0,100,2199,0.01
2023-10-18,83,39686,丛林大冒险,Latte & the Magic Waterstone,20,1118586.62,11984,35886,1,0,3,1,0,61,0,7,2023-08-19,0,0,0,0,0,0,0,0,0,20,3,1,0,0,0,0,0,0,0.36,0,0,0,0,100,280,0
2023-10-18,84,39690,看不见的他们,Never Leave,0,1328862.14,32402,41668,1,0,1,0,0,48,0,0,2023-09-01,0,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,84,0
2023-10-18,85,39691,意外人生,Everything Is Unknown,0,4299220.78,87973,106235,1,0,1,0,0,48,0,0,2023-09-01,0,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,56,0
2023-10-18,86,39676,雪域少年,Warrio King,0,6609742.29,13570,151854,1,0,5,0,0,61,0,0,2023-08-19,0,0,0,0,0,0,150,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,550,0
2023-10-18,87,39657,学爸,Papa,0,614731117.4,1572802,15118443,1,0,4,0,0,62,0,0,2023-08-18,0,0,0,0,0,-100,-97.71,-100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,242,0
2023-10-18,88,39700,踢球吧少年,Football youth,0,412418.7,11768,14784,1,0,9,0,0,41,0,0,2023-09-08,0,2,0,101,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,22.22,0,0,0,607,0
2023-10-18,89,39679,青春破晓,LIGHTING THE YOUNG,0,46817,81,1510,1,0,2,0,0,57,0,0,2023-08-23,0,0,0,0,0,-100,-50,-100,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,210,0
2023-10-18,90,39684,奇迹少女,Miraculous: Ladybug and Cat Noir The Movie,0,16092081.77,98855,523998,1,0,1,0,0,62,0,0,2023-08-18,0,0,0,0,0,-100,-97.14,-100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0
2023-10-18,91,39720,嗨！神兽,Hello! Tapir,0,1263942.39,28287,41125,1,0,1,0,0,33,0,0,2023-09-16,0,1,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,108,0
2023-10-18,92,39721,威尼斯惊魂夜,A Haunting in Venice,0,43731113.23,298295,1146771,1,0,2,0,0,34,0,0,2023-09-15,0,0,0,0,0,0,-84.62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0
2023-10-18,93,39732,曾经炽热的我们,Someone In Glowing Twenties,0,638013,12866,17302,1,0,5,0,0,33,0,0,2023-09-16,0,1,0,35,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,20,0,0,0,260,0
2023-10-18,94,39729,小镇双雄,Brother Hero,0,7541.8,271,361,1,0,1,0,0,29,0,0,2023-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,148,0
2023-10-18,95,39730,火凤重天,Phoenix in Fire,0,425835.73,606,8525,1,0,2,0,0,-43,0,0,2023-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,0
2023-10-18,96,39650,王牌二哈,Kings Husky,0,3114010.11,25781,87945,1,0,3,0,0,61,0,0,2023-08-19,0,3,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,378,0
2023-10-18,97,39599,平教之路,A Great Educator,0,165544.02,330,3652,1,0,2,0,0,123,0,0,2023-06-18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,166,0
2023-10-18,98,39610,欢乐丛林之外星人大冒险,Hello Elien,0,3889286.5,23827,124418,1,0,1,0,0,96,0,0,2023-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120,0
2023-10-18,99,39621,申纪兰,Shen Ji Lan,0,4539376.88,11155,125390,1,0,1,0,0,113,0,0,2023-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-18,100,39623,金玉满堂之一网不捞鱼,Golden Dream Village,0,29488.9,124,1017,1,0,1,0,0,95,0,0,2023-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,191,0
2023-10-18,101,39569,海洋传奇,Legend of the Ocean,0,282809.07,4623,10077,1,0,1,0,0,110,0,0,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,102,0
2023-10-18,102,39547,画布上的起跑线,The Starting Line On The Canvas,0,139215.98,376,6109,1,0,1,0,0,140,0,0,2023-06-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0
2023-10-18,103,39560,茶啊二中,Oh My School ！,0,384589890.7,887413,9597627,1,0,1,0,0,97,0,0,2023-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,141,0
2023-10-18,104,38926,草原大作战,Sheep and Wolves,0,1903595.27,43984,66091,1,0,1,0,0,564,0,0,2022-04-03,0,0,0,0,0,0,-66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-18,105,39541,我经过风暴,The Woman in the Storm,0,180627088.1,679849,4450123,1,0,3,0,0,63,0,0,2023-08-17,0,0,0,0,0,0,-66.67,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,197,0
2023-10-18,106,39462,怒吼,A Troupe’s Bygone Age,0,1053125.5,733,29573,1,0,1,0,0,180,0,0,2023-04-22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0
2023-10-18,107,39508,荒野狂兽,Beast,0,453925.57,20785,14027,1,0,7,0,0,160,0,0,2023-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-18,108,33172,大鱼海棠,Big Fish & Begonia,0,574983640.7,751005,17462699,1,0,2,0,0,2659,0,0,2016-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,181,0
2023-10-18,109,33390,我是哪吒,I Am NeZha,0,10181244.13,45711,350863,1,0,1,0,0,2574,0,0,2016-10-01,0,0,0,0,0,0,-50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76,0
2023-10-18,110,34213,单声,Mr.Chan Sheng,0,105721,293,4879,1,0,1,0,0,671,0,0,2021-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-18,111,34817,魔镜奇缘2,Magic Mirror 2,0,20634361.18,93737,697296,1,0,1,0,0,1966,0,0,2018-06-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0
2023-10-18,112,35224,红旗渠之恋,Love in the Red Flag Canal,0,9037,43,305,1,0,2,0,0,27,0,0,2023-09-22,0,1,0,158,0,-100,100,-100,0,0,0,0,0,1,0,0,0,0,0,0,50,0,0,0,316,0
2023-10-18,113,1660,智取威虎山,The Taking Of Tiger Mountain,0,884427862.2,782964,21562506,1,0,1,0,0,3222,0,0,2014-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-18,114,2933,一夜惊喜,One Night Surprise,0,177326541,228794,5696151,1,0,2,0,0,3723,0,0,2013-08-09,0,0,0,0,0,0,-33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-18,115,21048,党的女儿,,0,62050.23,10017,1841,1,0,2,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-10-18,116,24920,老兵新传,,0,13028.67,1152,1072,1,0,1,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0
2023-10-18,117,38175,金刚川,The Sacrifice,0,1127312107,3768281,30475210,1,0,51,0,0,1091,0,0,2020-10-23,0,0,0,0,0,0,37.84,0,0.02,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1213,0
2023-10-18,118,38250,汪汪队立大功之超能救援,Paw Patrol : Mighty Pups,0,79116717.93,465071,2647162,1,0,3,0,0,1070,0,0,2020-11-13,0,0,0,0,0,-100,0,-100,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,178,0
2023-10-18,119,38829,邓小平小道,The Man Of People,0,26645908.65,66268,755700,1,0,1,0,0,545,0,0,2022-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-18,120,39379,倍儿喜欢你,I Like You More,0,5302318.39,107727,143177,1,0,3,0,0,188,0,0,2023-04-14,0,0,0,0,0,0,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2023-10-18,121,39383,可不可以不要离开我,COULD YOU DON`T LEAVE ME,0,20265221.92,123246,521319,1,0,2,0,0,247,0,0,2023-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-10-18,122,38375,让这首歌作证,Our Song,0,915514.58,5180,38675,1,0,1,0,0,335,0,0,2022-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92,0
2023-10-18,123,38432,奇异世界历险记,Adventures In Wonder World,0,5019420.41,42489,149152,1,0,1,0,0,929,0,0,2021-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-18,124,38439,不二兄弟,He Is My Brother,0,746944.19,27502,20103,1,0,4,0,0,230,0,0,2023-03-03,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2023-10-18,125,38442,钟馗伏妖,ZHONG KUI SUBDUES DEMONS,0,726261.79,27838,22601,1,0,1,0,0,580,0,0,2022-03-18,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-18,126,37983,孤山,EMPTY VILLAGE,0,4720.99,211,156,1,0,1,0,0,48,0,0,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,0
2023-10-18,127,38021,生死下一秒,Life and Death,0,246584.25,601,9822,1,0,1,0,0,1012,0,0,2021-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-18,128,36926,攀登者,The Climbers,0,1105978916,1423556,29852628,1,0,1,0,0,1480,0,0,2019-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-18,129,37280,贝肯熊2：金牌特工,Agent Backkom：Kings Bear,0,81473206.01,518675,2349169,1,0,1,0,0,818,0,0,2021-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-17,1,39741,坚如磐石,Under The Light,11379368.99,1195866936,1923939,27871114,1,29.27,85931,273905,28.84,20,3,132,2023-09-28,3056857.79,22876,75242,3321047,3,-7.06,-1.1,-6.36,26.21,1286774,9304,30603,5240700.13,39777,124809,1733542.46,12433,41649,2.23,26.86,26.62,27.47,2.27,100,12269707,30.71
2023-10-17,2,39742,前任4：英年早婚,The Ex-file 4,7810059.65,902343546.4,1669805,21380035,1,20.09,69228,190317,20.04,20,3,113,2023-09-28,2051646.82,17905,51594,2137953,3,-9.25,-1.44,-8.76,21.11,822452.11,7300,19663,3555674.89,31863,85418,1326550.15,10851,32275,2.32,26.27,25.86,27.11,2.41,100,8210639,20.55
2023-10-17,3,39740,志愿军：雄兵出击,THE VOLUNTEERS：TO THE WAR,7561518.55,684715106.9,1464451,16468685,1,19.45,60783,187463,19.74,20,3,124,2023-09-28,2001526.89,16191,50937,1992093,3,2.38,-1.19,3.64,18.54,968470.66,7285,23666,3561203.43,28359,87337,976733.78,7352,24116,2.57,26.47,26.64,27.17,2.56,100,7307332,18.29
2023-10-17,4,39745,莫斯科行动,Moscow Mission,7204921.33,564314085.9,1153349,13254338,1,18.53,56952,174235,18.35,19,3,127,2023-09-29,1893042.59,14531,46985,1726545,3,-4.35,-0.95,-3.73,17.37,797320.51,6208,18974,3315483.02,26561,79334,1160817.25,8621,27950,2.6,26.27,25.51,26.97,2.72,100,6711219,16.8
2023-10-17,5,39725,好像也没那么热血沸腾,Lose To Win,2028569,156790816.4,493840,3719662,1,5.22,21033,49191,5.18,20,2,96,2023-09-28,545800.6,4797,13423,475154,3,-0.71,-0.56,-0.13,6.41,242154.96,2908,5815,940933.6,10489,22761,294313.16,2498,7050,2.37,26.91,22.81,27.29,2.82,100,2075636,5.19
2023-10-17,6,39637,潜艇总动员：环游地球80天,Around The World In 80 Days,426122.1,42312442.57,80377,850615,1,1.1,228,7370,0.78,67,32,1869,2023-08-12,0,0,0,0,0,-2.64,-2.98,-2.83,0.07,25405,2,424,0,1,0,0,0,0,34,0,0,0,0,100,21679,0.05
2023-10-17,7,39728,替身纸人,Paper Man,264298.92,2622653.56,30583,81839,1,0.68,5227,8343,0.88,5,2,51,2023-10-13,22136.02,515,726,48127,1,-12.92,-1.45,-12,1.59,5930.17,228,186,29089.34,864,936,205840.39,3497,6455,1.59,8.38,9.85,8.7,1.51,100,523972,1.31
2023-10-17,8,39653,觅渡,PATHFINDERS,235505.88,15513095.49,6605,423882,1,0.61,102,6252,0.66,51,61,2309,2023-08-28,10713.31,6,267,547,45,-8.02,-3.77,-16.2,0.03,12577.13,6,314,51280.44,37,1333,51025,13,1315,40.54,4.55,5.88,4.27,48.81,100,15423,0.04
2023-10-17,9,39702,奥本海默,Oppenheimer,214552.5,444804216.9,1164555,10413255,1,0.55,1925,4763,0.5,49,2,111,2023-08-30,63422.31,431,1396,60874,3,-6.08,-2.63,-6.75,0.59,34951.95,435,761,94791.89,908,2174,19356.35,142,374,1.8,29.56,22.39,29.31,2.29,100,263929,0.66
2023-10-17,10,39743,汪汪队立大功大电影2：超能大冒险,PAW Patrol: The Mighty Movie,207359.69,110147208.1,317670,3329327,1,0.53,7404,6812,0.72,19,1,28,2023-09-29,81059.32,1781,2792,177914,2,-16.86,-6.4,-15.33,2.26,35005.49,1793,1105,89248.82,3517,2852,508.06,20,12,0.93,39.09,24.05,40.99,1.57,100,731268,1.83
2023-10-17,11,39761,珍·古道尔的传奇一生,Jane,203452.65,203474.65,3210,5277,1,0.52,3208,5276,0.56,1,2,63,2023-10-17,89856.41,1218,2365,130841,2,924684.77,160300,527500,0.98,29171.89,546,775,60690.14,806,1488,22205.31,362,572,1.64,44.17,37.97,44.83,1.81,100,321302,0.8
2023-10-17,12,39555,力量密码,The Source Of Power,148628.01,15284776.21,11962,416360,1,0.38,71,3800,0.4,109,54,2093,2023-07-01,5000,3,125,303,42,-19.38,20.34,-13.79,0.02,0,1,0,29153.01,12,819,0,1,0,37.49,3.36,4.23,3.29,41.25,100,10136,0.03
2023-10-17,13,39654,孤注一掷,No More Bets,144280.84,3848817103,5205898,92927329,1,0.37,2020,3620,0.38,71,2,71,2023-08-08,27695.32,377,687,37240,2,-6,3.38,-3.52,0.62,14298.91,278,355,69609.1,1059,1728,15527.16,196,377,1.85,19.2,18.66,18.98,1.84,100,195399,0.49
2023-10-17,14,39746,第七届平遥国际电影展,The 7th Pingyao International Film Festival,138500,1449820,101,23859,1,0.36,15,2101,0.22,,140,9233,,0,0,0,0,0,12.97,0,-5.15,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,100,10940,0.03
2023-10-17,15,39738,小美人鱼之大海怪传说,The little Mermaid and the Sea Monster,128328.5,4862720.61,27330,150306,1,0.33,439,4215,0.44,19,10,292,2023-09-29,745.3,42,24,4356,1,0.83,-1.35,0.77,0.13,197.9,139,6,1750.3,178,55,102060,37,3382,10.14,0.58,9.57,0.57,0.55,100,41577,0.1
2023-10-17,16,39609,封神第一部：朝歌风云,Fengshen Trilogy,123858.98,2633963152,3681416,60675021,1,0.32,1527,2474,0.26,90,2,81,2023-07-20,19254.16,227,401,22575,2,-4.02,0.39,-7.06,0.47,21272.08,273,407,50683.33,719,993,7492.73,109,179,1.73,15.55,14.87,16.21,1.78,100,142868,0.36
2023-10-17,17,39733,功夫王之萌虎上山,KUNG FU TIGER,116148.08,3815342.79,28067,102566,1,0.3,256,3087,0.33,19,12,454,2023-09-29,4440.84,25,123,2137,5,2.35,1.59,2.56,0.08,16199.09,70,445,48193.15,106,1239,7175,2,205,12.78,3.82,9.77,3.98,5.76,100,24156,0.06
2023-10-17,18,39627,八百矿工上井冈,EIGHT HUNDRED MINERS,108824.99,1303457.88,679,50986,1,0.28,53,4283,0.45,109,81,2053,2023-07-01,6250,2,250,352,125,51.71,89.29,57.93,0.02,37174.99,17,1477,2025,1,81,2675,1,107,41.81,5.74,3.77,5.84,71.02,100,10245,0.03
2023-10-17,19,39512,小马鞭,THE LITTLE HORSEWHIP,87590.75,135901.46,453,3361,1,0.23,256,2156,0.23,2,8,342,2023-10-16,5411.63,30,137,4579,5,81.59,31.96,79.22,0.08,6377.21,15,157,32960.78,98,820,2675.13,7,67,10.19,6.18,11.72,6.35,2.99,100,21150,0.05
2023-10-17,20,39737,贝肯熊：火星任务,BACKKOM BEAR: MARS MISSION,68921.48,67224158.42,241411,1823403,1,0.18,4643,1954,0.21,20,0,15,2023-09-28,20352.87,892,602,87500,1,-12.85,-8.06,-12.61,1.42,7975.9,1126,215,35689.21,2346,999,198.5,18,5,0.45,29.53,19.21,30.81,0.69,100,438071,1.1
2023-10-17,21,39722,敢死队4：最终章,Expend4bles,47497.28,155930024.5,1243174,4566626,1,0.12,1051,1272,0.13,33,1,45,2023-09-15,6881.78,150,214,16176,1,19.26,13.13,2.58,0.32,4045.55,156,121,22780.83,414,488,13279.12,269,429,1.2,14.49,14.27,16.82,1.32,100,105718,0.26
2023-10-17,22,39699,第八个嫌疑人,Dust To Dust,45118.8,438911586.5,1775609,10439057,1,0.12,1287,1091,0.11,39,1,35,2023-09-09,8957.3,165,212,15607,1,1.65,1.9,-0.09,0.39,4490.07,249,110,18912.86,554,458,12648.57,241,308,0.9,19.85,12.82,19.43,1.36,100,120968,0.3
2023-10-17,23,36770,苍穹,the sky,32280,16489300,2954,421441,1,0.08,5,807,0.08,,161,6456,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,2421,0.01
2023-10-17,24,38935,井冈星火,SPARKS OF FIRE IN JINGGANGSHAN,14280,16157153.54,7904,424849,1,0.04,6,408,0.04,173,68,2380,2023-04-28,0,0,0,0,0,7.94,20,7.94,0,0,1,0,13230,4,378,0,0,0,43.87,0,0,0,0,100,930,0
2023-10-17,25,39715,厨神驾到,Wonderful Chef,12763,555318.6,35434,15004,1,0.03,12,510,0.05,26,43,1064,2023-09-22,0,1,0,120,0,132.56,-47.83,133.94,0,0,2,0,38,1,1,0,2,0,23.71,0,8.33,0,0,100,2151,0.01
2023-10-17,26,39736,我是哪吒2之英雄归来,I Am Nezha,12088.46,15980112.97,76864,439249,1,0.03,1398,350,0.04,19,0,9,2023-09-29,3008.37,211,87,20194,0,-8.69,-6.36,-3.58,0.43,1752.69,370,52,6006.14,647,172,215.9,29,6,0.28,24.89,15.09,24.86,0.43,100,123493,0.31
2023-10-17,27,39688,火山挚恋,Fire of Love,11394.96,6312647.17,28850,155369,1,0.03,79,315,0.03,61,4,144,2023-08-18,4127.94,18,105,1373,6,-6.42,-15.96,-9.74,0.02,563.02,10,18,5285.13,36,147,1418.87,12,45,4.47,36.23,22.78,33.33,7.65,100,7043,0.02
2023-10-17,28,39748,速度与爱情,Fast & Feel Love,10190.17,478517.84,16712,12301,1,0.03,1461,345,0.04,5,0,7,2023-10-13,1640.25,180,59,17849,0,-63.35,-14.91,-55.31,0.45,1448.08,279,50,4789.09,709,159,1846.75,192,59,0.25,16.1,12.32,17.1,0.33,100,140668,0.35
2023-10-17,29,39661,萤火虫的天空,The sky of Firefly,9097.22,1371001.87,2056,39012,1,0.02,15,255,0.03,67,17,606,2023-08-12,0,0,0,0,0,-12.27,-11.76,-7.27,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,765,0
2023-10-17,30,39633,热烈,One And Only,8722,912549921,1517304,22047613,1,0.02,90,216,0.02,82,2,97,2023-07-28,1593.6,15,37,1518,2,84.21,32.35,96.36,0.03,856.5,15,19,2851.9,50,66,424,5,13,2.44,18.27,16.67,17.13,2.44,100,8857,0.02
2023-10-17,31,39514,北京2022,Beijing 2022,8260,30498769.36,41949,995952,1,0.02,28,263,0.03,152,9,295,2023-05-19,0,0,0,0,0,163.15,12,155.34,0.01,266.88,15,8,1423.12,5,36,0,5,0,7.39,0,0,0,0,100,3558,0.01
2023-10-17,32,39752,硬核老爸,Hardcore Dad,5450,5450,2,238,1,0.01,2,238,0.03,-4,119,2725,2023-10-22,3450,1,138,138,138,0,0,0,0,0,0,0,2000,1,100,0,0,0,93.7,63.3,50,57.98,100,100,254,0
2023-10-17,33,39657,学爸,Papa,4879,614731117.4,1572798,15118443,1,0.01,175,100,0.01,61,1,28,2023-08-18,762.2,24,18,2618,1,17.9,-23.91,-2.91,0.05,747.3,38,18,945,91,25,324.5,13,9,0.62,15.62,13.71,18,0.69,100,16201,0.04
2023-10-17,34,39760,最好的相遇,An Encounter To Remember,4800,60055,11,1184,1,0.01,1,120,0.01,-2,120,4800,2023-10-20,0,0,0,0,0,-91.31,-88.89,-88.72,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,360,0
2023-10-17,35,39698,芳草满天涯,THE VILLAGE TEACHER,4599,445970.78,369,17109,1,0.01,8,165,0.02,47,21,575,2023-09-01,0,0,0,0,0,-33.83,60,-40.65,0,375,1,15,3424,5,118,0,0,0,26.7,0,0,0,0,100,618,0
2023-10-17,36,39762,洋子的困惑,Yangzi's Confusion,4095,14899,5,428,1,0.01,1,117,0.01,-10,117,4095,2023-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,351,0
2023-10-17,37,39731,看不见的顶峰,Invisible Summit,4000,219819.3,65,5995,1,0.01,1,154,0.02,-9,154,4000,2023-10-27,4000,1,154,160,154,70.94,0,97.44,0,0,0,0,0,0,0,0,0,0,96.25,100,100,100,96.25,100,160,0
2023-10-17,38,39679,青春破晓,LIGHTING THE YOUNG,3450,46817,79,1510,1,0.01,4,115,0.01,56,29,863,2023-08-23,0,0,0,0,0,0,300,0,0,0,0,0,1650,3,55,0,0,0,25.11,0,0,0,0,100,458,0
2023-10-17,39,35224,红旗渠之恋,Love in the Red Flag Canal,2940,9037,41,305,1,0.01,1,84,0.01,26,84,2940,2023-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,252,0
2023-10-17,40,36483,双飞翼（越剧）,Shuang Fei Yi,2398,64104,37,1613,1,0.01,6,42,0,,7,400,,0,0,0,0,0,0,0,0,0,0,0,0,2398,5,42,0,0,0,11.8,0,0,0,0,100,356,0
2023-10-17,41,39716,不虚此行,All Ears,2316.69,27362490.55,275682,628264,1,0.01,50,56,0.01,39,1,46,2023-09-09,668.21,8,15,648,2,-9.65,-13.79,-8.2,0.02,536.2,10,12,906.48,27,23,205.8,5,6,1.33,28.84,16,26.79,2.31,100,4198,0.01
2023-10-17,42,39543,翻转的手心,TURNING THE HANDS OF FATE,2016,444409.3,261,12496,1,0.01,7,67,0.01,150,10,288,2023-05-21,0,0,0,0,0,116.77,-12.5,219.05,0,0,0,0,2016,5,67,0,0,0,17.49,0,0,0,0,100,383,0
2023-10-17,43,39646,巨齿鲨2：深渊,Meg 2: The Trench,1756.56,851965275.9,1480484,20123111,1,0,96,40,0,75,0,18,2023-08-04,179.07,13,4,1353,0,-20.12,24.68,-28.57,0.03,68,14,1,970.93,51,23,446.8,17,10,0.36,10.19,13.54,10,0.3,100,11133,0.03
2023-10-17,44,39726,大洋追鱼记,CHASING TUNA IN THE OCEAN,1705,59343.79,553,2047,1,0,44,68,0.01,10,2,39,2023-10-08,0,7,0,475,0,17.84,2.33,21.43,0.01,159,15,6,1546,18,62,0,1,0,1.88,0,15.91,0,0,100,3626,0.01
2023-10-17,45,2333,红色恋人,A Time to Remember,1605.7,1646164.93,33781,46153,1,0,10,58,0.01,9227,6,161,1998-07-14,1250,2,50,195,25,448.39,-33.33,728.57,0,88.3,5,3,267.4,2,5,0,1,0,7.03,77.85,20,86.21,25.64,100,825,0
2023-10-17,46,39708,鹦鹉杀,Dancing Green,1519.3,39222119.77,454539,954156,1,0,89,31,0,33,0,17,2023-09-15,0,7,0,692,0,60.6,36.92,29.17,0.03,268.38,18,5,909.12,34,20,203.8,17,4,0.42,0,7.87,0,0,100,7357,0.02
2023-10-17,47,39662,我和班主任的故事,The Story Between Mr Ma And Me,1518,305136.21,848,9044,1,0,1,66,0.01,39,66,1518,2023-09-09,0,0,0,0,0,-37.22,-50,-23.26,0,1518,1,66,0,0,0,0,0,0,100,0,0,0,0,100,66,0
2023-10-17,48,39707,毒蜂,DANGEROUS BEES,1500,327578.53,10244,10584,1,0,8,30,0,33,4,188,2023-09-15,0,1,0,129,0,0,300,0,0,0,2,0,0,1,0,1500,2,30,3.93,0,12.5,0,0,100,764,0
2023-10-17,49,39629,2023-2024环球经典IP影片复映活动,2023-2024 Universal Classic IP Film Rescreening Activity,1340,49685,95,1085,1,0,5,33,0,,7,268,,0,0,0,0,0,857.14,0,1000,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,99,0
2023-10-17,50,39586,幸福小马灯,Happiness of century lantern,1222.3,296895.22,446,9156,1,0,15,34,0,20,2,81,2023-09-28,0,1,0,128,0,-70.38,-25,-77.03,0,0,3,0,0,5,0,0,2,0,2.85,0,6.67,0,0,100,1194,0
2023-10-17,51,38181,川流不“熄”,A Summer Trip,1200,2863078.4,29172,72566,1,0,1,40,0,145,40,1200,2023-05-26,0,0,0,0,0,0,0,0,0,1200,1,40,0,0,0,0,0,0,40.82,0,0,0,0,100,98,0
